Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1IT,2020.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Trend,,
BDCQ.SEA1IT,2021.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Trend,,
BDCQ.SEA1IT,2021.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Trend,,
BDCQ.SEA1IT,2021.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Trend,,
BDCQ.SEA1IT,2021.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Trend,,
BDCQ.SEA1JA,2011.06,35085,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2011.09,36904,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2011.12,35836,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2012.03,35700,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2012.06,36905,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2012.09,36974,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2012.12,35848,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2013.03,36177,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2013.06,36375,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2013.09,36549,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2013.12,36290,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2014.03,36407,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2014.06,35957,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2014.09,35705,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2014.12,35506,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2015.03,34795,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2015.06,34879,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2015.09,34671,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2015.12,35041,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2016.03,34989,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2016.06,35235,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2016.09,35058,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2016.12,35295,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2017.03,35297,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2017.06,36000,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2017.09,36076,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2017.12,35363,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2018.03,34942,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2018.06,34641,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2018.09,34597,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2018.12,32761,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2019.03,32265,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2019.06,32293,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2019.09,31840,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2019.12,31573,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2020.03,31206,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2020.06,30086,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2020.09,29057,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2020.12,29536,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2021.03,30036,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2021.06,30403,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2021.09,29997,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JA,2021.12,29777,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Actual,,
BDCQ.SEA1JS,2011.06,35085,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2011.09,36904,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2011.12,35836,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2012.03,35700,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2012.06,36905,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2012.09,36974,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2012.12,35848,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2013.03,36177,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2013.06,36375,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2013.09,36549,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2013.12,36290,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2014.03,36407,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2014.06,35957,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2014.09,35705,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2014.12,35506,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2015.03,34795,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2015.06,34879,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2015.09,34671,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2015.12,35041,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2016.03,34989,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2016.06,35235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
BDCQ.SEA1JS,2016.09,35058,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Seasonally adjusted,,
